id,session_id,player_id,team,position,points,is_winner
f7158c70-95ee-4b55-8830-340aaab85727,e8ec7f02-1a06-4656-bc9d-a4fe52050b8a,5ad3aa54-a106-410d-ba91-e29bd26f2ddb,,2,0.0,0
209d1349-402a-4caa-a33c-a1623ede6a54,e8ec7f02-1a06-4656-bc9d-a4fe52050b8a,ff75aa91-a119-48f6-9290-c08ff9226f50,,3,0.0,0
b5e5498c-6020-4521-953c-3084e41d57e4,e9aa5bb0-80af-4f5f-8df7-e441c8ee69ab,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,A,,0.0,1
bcd2814d-87de-4e0c-b54e-054beedf6c17,e9aa5bb0-80af-4f5f-8df7-e441c8ee69ab,81c8c447-cbaf-4be5-9101-9edee26637e3,A,,0.0,1
dbc721ee-f115-4c51-a40a-2b8ff1252c4a,e9aa5bb0-80af-4f5f-8df7-e441c8ee69ab,3c46dbff-adaf-4781-812e-3ac1be41114b,B,,0.0,0
e89e6d1c-7956-45a8-bcde-e6fdafff4ada,e9aa5bb0-80af-4f5f-8df7-e441c8ee69ab,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,B,,0.0,0
268a843f-a02e-4f99-99ae-7ed85a8e982b,f2c329a2-d1d7-4897-b82a-12dd3c3f04ef,81c8c447-cbaf-4be5-9101-9edee26637e3,A,,0.0,0
4e6cc671-1038-46a9-8f73-4e54220ca0f2,f2c329a2-d1d7-4897-b82a-12dd3c3f04ef,3c46dbff-adaf-4781-812e-3ac1be41114b,B,,0.0,1
4ee2ca86-2889-4cb1-b28f-2072021100a3,f2c329a2-d1d7-4897-b82a-12dd3c3f04ef,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,B,,0.0,1
ba502ca3-e49b-4056-aedd-4ab615d9f8a9,f2c329a2-d1d7-4897-b82a-12dd3c3f04ef,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,A,,0.0,0
2d4b6304-6968-449b-99b4-8d505d84e142,f65275ad-826f-4796-9615-699a27704b10,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,B,,0.0,1
8643caae-5c7d-449a-b3a4-0706a032c30e,f65275ad-826f-4796-9615-699a27704b10,3c46dbff-adaf-4781-812e-3ac1be41114b,A,,0.0,0
ca15a25a-d0e0-4c65-b7cd-631be75d6654,f65275ad-826f-4796-9615-699a27704b10,81c8c447-cbaf-4be5-9101-9edee26637e3,A,,0.0,0
d5fad07b-ca03-4684-bdb4-6ea5ca833aa4,f65275ad-826f-4796-9615-699a27704b10,4b99fd4d-39d2-45c3-80cb-01ae57e2a6b9,B,,0.0,1
2da081dd-227d-4f80-a817-4a4a2cbfd763,fae9041f-6c51-4b56-92de-637d386c8cde,fd56f26f-34b0-47b4-9e1e-d6c18ea5634d,COOP,,0.0,0
a48e1df2-7187-40f5-94b6-9ec8e12a798d,fae9041f-6c51-4b56-92de-637d386c8cde,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,0
af46d7ee-8643-414d-b0b6-43b156a51cf5,fae9041f-6c51-4b56-92de-637d386c8cde,7df778e0-7327-45ba-93e5-b79b31bebca3,COOP,,0.0,0
b69bbec8-93e7-42ea-a674-36ee732c50f4,fbfae291-393a-4746-b651-6e90230628e1,81c8c447-cbaf-4be5-9101-9edee26637e3,COOP,,0.0,1
c72a1599-d5c1-4987-8dc8-656ce2b0cfca,fbfae291-393a-4746-b651-6e90230628e1,3c46dbff-adaf-4781-812e-3ac1be41114b,COOP,,0.0,1
